dataset_id,profile,seed,variant,analysis_depth,method,path_depth,truth_paths,matched_paths,recall
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,4,direct,2,7,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,4,direct,3,3,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,4,direct,4,3,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,4,privileged,2,7,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,4,privileged,3,3,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,4,privileged,4,3,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,4,untyped,2,7,7,1.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,4,untyped,3,3,1,0.3333333333333333
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,4,untyped,4,3,2,0.6666666666666666
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,4,native_scope,2,7,2,0.2857142857142857
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,4,native_scope,3,3,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,4,native_scope,4,3,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,4,graphtrust,2,7,7,1.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,4,graphtrust,3,3,1,0.3333333333333333
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,4,graphtrust,4,3,1,0.3333333333333333
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,5,direct,2,7,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,5,direct,3,3,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,5,direct,4,3,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,5,privileged,2,7,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,5,privileged,3,3,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,5,privileged,4,3,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,5,untyped,2,7,7,1.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,5,untyped,3,3,1,0.3333333333333333
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,5,untyped,4,3,2,0.6666666666666666
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,5,native_scope,2,7,2,0.2857142857142857
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,5,native_scope,3,3,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,5,native_scope,4,3,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,5,graphtrust,2,7,7,1.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,5,graphtrust,3,3,1,0.3333333333333333
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,5,graphtrust,4,3,1,0.3333333333333333
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,6,direct,2,7,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,6,direct,3,3,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,6,direct,4,3,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,6,privileged,2,7,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,6,privileged,3,3,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,6,privileged,4,3,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,6,untyped,2,7,7,1.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,6,untyped,3,3,1,0.3333333333333333
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,6,untyped,4,3,2,0.6666666666666666
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,6,native_scope,2,7,2,0.2857142857142857
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,6,native_scope,3,3,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,6,native_scope,4,3,0,0.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,6,graphtrust,2,7,7,1.0
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,6,graphtrust,3,3,1,0.3333333333333333
seib-2026:global_hybrid:small:4264387:injected_mixed,global_hybrid,4264387,injected_mixed,6,graphtrust,4,3,1,0.3333333333333333
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,1,direct,2,7,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,1,direct,3,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,1,direct,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,1,privileged,2,7,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,1,privileged,3,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,1,privileged,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,1,untyped,2,7,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,1,untyped,3,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,1,untyped,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,1,native_scope,2,7,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,1,native_scope,3,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,1,native_scope,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,1,graphtrust,2,7,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,1,graphtrust,3,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,1,graphtrust,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,2,direct,2,7,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,2,direct,3,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,2,direct,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,2,privileged,2,7,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,2,privileged,3,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,2,privileged,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,2,untyped,2,7,4,0.5714285714285714
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,2,untyped,3,3,1,0.3333333333333333
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,2,untyped,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,2,native_scope,2,7,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,2,native_scope,3,3,1,0.3333333333333333
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,2,native_scope,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,2,graphtrust,2,7,4,0.5714285714285714
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,2,graphtrust,3,3,1,0.3333333333333333
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,2,graphtrust,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,3,direct,2,7,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,3,direct,3,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,3,direct,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,3,privileged,2,7,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,3,privileged,3,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,3,privileged,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,3,untyped,2,7,4,0.5714285714285714
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,3,untyped,3,3,2,0.6666666666666666
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,3,untyped,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,3,native_scope,2,7,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,3,native_scope,3,3,1,0.3333333333333333
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,3,native_scope,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,3,graphtrust,2,7,4,0.5714285714285714
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,3,graphtrust,3,3,2,0.6666666666666666
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,3,graphtrust,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,4,direct,2,7,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,4,direct,3,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,4,direct,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,4,privileged,2,7,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,4,privileged,3,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,4,privileged,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,4,untyped,2,7,4,0.5714285714285714
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,4,untyped,3,3,2,0.6666666666666666
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,4,untyped,4,3,2,0.6666666666666666
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,4,native_scope,2,7,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,4,native_scope,3,3,1,0.3333333333333333
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,4,native_scope,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,4,graphtrust,2,7,4,0.5714285714285714
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,4,graphtrust,3,3,2,0.6666666666666666
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,4,graphtrust,4,3,1,0.3333333333333333
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,5,direct,2,7,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,5,direct,3,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,5,direct,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,5,privileged,2,7,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,5,privileged,3,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,5,privileged,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,5,untyped,2,7,4,0.5714285714285714
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,5,untyped,3,3,2,0.6666666666666666
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,5,untyped,4,3,2,0.6666666666666666
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,5,native_scope,2,7,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,5,native_scope,3,3,1,0.3333333333333333
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,5,native_scope,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,5,graphtrust,2,7,4,0.5714285714285714
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,5,graphtrust,3,3,2,0.6666666666666666
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,5,graphtrust,4,3,1,0.3333333333333333
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,6,direct,2,7,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,6,direct,3,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,6,direct,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,6,privileged,2,7,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,6,privileged,3,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,6,privileged,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,6,untyped,2,7,4,0.5714285714285714
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,6,untyped,3,3,2,0.6666666666666666
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,6,untyped,4,3,2,0.6666666666666666
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,6,native_scope,2,7,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,6,native_scope,3,3,1,0.3333333333333333
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,6,native_scope,4,3,0,0.0
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,6,graphtrust,2,7,4,0.5714285714285714
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,6,graphtrust,3,3,2,0.6666666666666666
seib-2026:global_hybrid:small:5000011:injected_mixed,global_hybrid,5000011,injected_mixed,6,graphtrust,4,3,1,0.3333333333333333
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,1,direct,2,7,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,1,direct,3,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,1,direct,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,1,privileged,2,7,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,1,privileged,3,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,1,privileged,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,1,untyped,2,7,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,1,untyped,3,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,1,untyped,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,1,native_scope,2,7,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,1,native_scope,3,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,1,native_scope,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,1,graphtrust,2,7,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,1,graphtrust,3,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,1,graphtrust,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,2,direct,2,7,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,2,direct,3,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,2,direct,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,2,privileged,2,7,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,2,privileged,3,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,2,privileged,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,2,untyped,2,7,7,1.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,2,untyped,3,3,1,0.3333333333333333
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,2,untyped,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,2,native_scope,2,7,2,0.2857142857142857
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,2,native_scope,3,3,1,0.3333333333333333
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,2,native_scope,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,2,graphtrust,2,7,7,1.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,2,graphtrust,3,3,1,0.3333333333333333
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,2,graphtrust,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,3,direct,2,7,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,3,direct,3,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,3,direct,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,3,privileged,2,7,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,3,privileged,3,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,3,privileged,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,3,untyped,2,7,7,1.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,3,untyped,3,3,2,0.6666666666666666
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,3,untyped,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,3,native_scope,2,7,2,0.2857142857142857
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,3,native_scope,3,3,1,0.3333333333333333
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,3,native_scope,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,3,graphtrust,2,7,7,1.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,3,graphtrust,3,3,2,0.6666666666666666
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,3,graphtrust,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,4,direct,2,7,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,4,direct,3,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,4,direct,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,4,privileged,2,7,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,4,privileged,3,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,4,privileged,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,4,untyped,2,7,7,1.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,4,untyped,3,3,2,0.6666666666666666
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,4,untyped,4,3,2,0.6666666666666666
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,4,native_scope,2,7,2,0.2857142857142857
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,4,native_scope,3,3,1,0.3333333333333333
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,4,native_scope,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,4,graphtrust,2,7,7,1.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,4,graphtrust,3,3,2,0.6666666666666666
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,4,graphtrust,4,3,1,0.3333333333333333
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,5,direct,2,7,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,5,direct,3,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,5,direct,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,5,privileged,2,7,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,5,privileged,3,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,5,privileged,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,5,untyped,2,7,7,1.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,5,untyped,3,3,2,0.6666666666666666
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,5,untyped,4,3,2,0.6666666666666666
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,5,native_scope,2,7,2,0.2857142857142857
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,5,native_scope,3,3,1,0.3333333333333333
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,5,native_scope,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,5,graphtrust,2,7,7,1.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,5,graphtrust,3,3,2,0.6666666666666666
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,5,graphtrust,4,3,1,0.3333333333333333
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,6,direct,2,7,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,6,direct,3,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,6,direct,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,6,privileged,2,7,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,6,privileged,3,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,6,privileged,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,6,untyped,2,7,7,1.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,6,untyped,3,3,2,0.6666666666666666
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,6,untyped,4,3,2,0.6666666666666666
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,6,native_scope,2,7,2,0.2857142857142857
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,6,native_scope,3,3,1,0.3333333333333333
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,6,native_scope,4,3,0,0.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,6,graphtrust,2,7,7,1.0
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,6,graphtrust,3,3,2,0.6666666666666666
seib-2026:global_hybrid:small:6500027:injected_mixed,global_hybrid,6500027,injected_mixed,6,graphtrust,4,3,1,0.3333333333333333
